http://6cc1a1e5-c995-4daf-a23a-ed4b37cd1a7e.com	841619	null	47978e88-1df3-4762-a4f9-f87ae98308e2
http://67b0a44f-2398-4f48-b9d0-14bd936e10c4.com	841619	null	54548bc1-cc1f-4a55-955a-1cc4b9140824
newdomain.com	841619	null	54548bc1-cc1f-4a55-955a-1cc4b9140824
blog7.briancurtin.com	841619	null	6b557099-f230-42d9-9844-c90967db66e1
newdomain.com	841619	null	6b557099-f230-42d9-9844-c90967db66e1
newdomain2.com	841619	null	6b557099-f230-42d9-9844-c90967db66e1
blog8.briancurtin.com	841619	null	6bed8476-f9e3-4bf8-b015-f48c1f78a17e
http://760b750c-3443-4702-b73b-7c95d2eeb1e5.com	841619	null	708219a3-edb0-48a5-b25c-c876fa8d0359
http://8e5c8bdf-8eec-4dfb-b114-9a96c169b282.com	841619	null	823091d8-90eb-4d84-bc30-16d62c058def
blog4.briancurtin.com	841619	null	8fc5e262-5f57-46ad-92f8-4551f0ed5ff9
blog2.briancurtin.com	841619	null	9dcc46d8-0063-4b0e-a796-790cc615d8ad
blog6.briancurtin.com	841619	null	cb347d75-aea6-4747-a581-016700c83ad5
blog3.briancurtin.com	841619	null	ec0acde5-b932-4500-8452-94bc9feff4e5
http://5b2191c1-309a-44aa-b70c-4d608b9ee159.com	841619	null	f237e222-2583-4529-802a-7b8550718bc0
http://cdn.com	841619	null	ffc5252c-5684-40ea-925c-f2e271c8d901
www.gandhi.co.nz	680315	null	68b293ca-0c1a-487e-83b4-5c41360e9783
www.drawbuildplay.com	680315	null	c3f6e7ed-bcd6-498a-8272-233e1d778571
cdn.fisko.is	10028652	null	20187100-e7fa-442f-b405-cfa9d2d88d58
cdn1.fisko.is	10028652	null	20187100-e7fa-442f-b405-cfa9d2d88d58
kptest1.scdn5.secure.raxcdn.com	548979	shared	a454e6c8-2184-49c2-bf35-3787c8b0acbb
cdn.host.com	607712	null	52d551d5-fd68-4a39-8e57-a54317739c6d
cdn.benbin0s.com	607712	null	f3f39510-a04a-446c-9410-a16943bb4d94
cdn.thinkboxcreative.com	815991	san	49635aea-2d04-4de3-9bd4-cff6b70bc318
cdnthinkbox.scdn5.secure.raxcdn.com	815991	shared	49635aea-2d04-4de3-9bd4-cff6b70bc318
cdn.scdn4.secure.raxcdn.com	964018	shared	3786f79d-a512-4071-ae45-2d7e95f8c7c6
cdn.s24.net	10011795	null	ba86a15a-c54f-42d7-9b88-da1f9caa93d3
soundrink.scdn5.secure.raxcdn.com	722416	shared	6c9e8e96-a618-41cc-b207-3ba8d754ce05
soundrink.scdn2.secure.raxcdn.com	722416	shared	6e735164-6ed4-4fa1-ad28-13d206d3ff09
soundrink.scdn1.secure.raxcdn.com	722416	shared	c2eb3ff7-010b-4382-a10e-ef66d91c822a
soundrink.scdn3.secure.raxcdn.com	722416	shared	c9942c63-4e96-4b8c-9709-ded12a79784a
cdn.coe.io	10030814	null	b21b2be4-16de-4b55-8062-df4f2502754f
hospitality-cdn1.scdn2.secure.raxcdn.com	963553	shared	593e5f08-d99c-4e71-b23f-3fe253181f99
pagedesk.scdn3.secure.raxcdn.com	632911	shared	259b6a25-a11a-40ea-b5f3-f38aca65434d
www.pagedesk.com	632911	null	9e370dd5-a069-46fe-bbc8-ad503c5f4ea7
holocdn.scdn1.secure.raxcdn.com	857630	shared	0d259f18-af3a-46cd-9939-5f5447652ec4
holocdn.com	857630	null	d79e87aa-e519-437e-94ee-b4df1c43ab1d
images.holocdn.com	857630	null	d79e87aa-e519-437e-94ee-b4df1c43ab1d
css.holocdn.com	857630	null	d79e87aa-e519-437e-94ee-b4df1c43ab1d
scripts.holocdn.com	857630	null	d79e87aa-e519-437e-94ee-b4df1c43ab1d
videos.holocdn.com	857630	null	d79e87aa-e519-437e-94ee-b4df1c43ab1d
ease.holocdn.com	857630	null	d79e87aa-e519-437e-94ee-b4df1c43ab1d
dcdn.dooleo.com	951134	null	892edfbd-e1d0-465a-b35c-753633ccc5a7
ukevents.drawbuildplay.com	10014859	null	dccca651-8d5d-487e-98c2-fcb3c1d7b4c7
cdn.virgincruises.com	619496	null	3dd3eb77-6191-47d7-8d70-6b868007db4b
cdn.sendinfinity.in	675525	null	07e48448-6adc-48c6-bd82-ea3c2966c1ae
cdn.brixton.com	810936	null	8b459685-8a3d-4ec4-8ebb-a662fc31a5f3
blog.jasonlundy.me	821156	null	d801fedd-68e3-43a2-947f-b8acee37cbf5
cdn.saraslingerie.com	928070	null	cdc87b03-cc2b-4e44-8553-d080951c4d40
media.itinimages.com	965165	null	681a63c9-40f9-4460-bf8a-32bf45f4e500
cdn.resellpremium.com	950958	null	d360ff74-c67c-4e96-975e-3776496863e0
21-steps-to-financial-freedom.com	963587	null	ebf7b8b0-f4ea-42fb-8979-cfe5bf4bd23f
cdn.extantware.com	557282	null	8024d425-a4b0-45b2-a06a-2014f886bddc
waldorfastoria.hiltonwifi.com	959250	custom	98f4ec59-698c-4c1e-bf74-a0bed92d22ab
hilton.hiltonwifi.com	959250	custom	98f4ec59-698c-4c1e-bf74-a0bed92d22ab
homewoodsuites.hiltonwifi.com	959250	custom	98f4ec59-698c-4c1e-bf74-a0bed92d22ab
hiltongrandvacations.hiltonwifi.com	959250	custom	98f4ec59-698c-4c1e-bf74-a0bed92d22ab
hiltongardeninn.hiltonwifi.com	959250	custom	98f4ec59-698c-4c1e-bf74-a0bed92d22ab
hamptoninn.hiltonwifi.com	959250	custom	98f4ec59-698c-4c1e-bf74-a0bed92d22ab
embassysuites.hiltonwifi.com	959250	custom	98f4ec59-698c-4c1e-bf74-a0bed92d22ab
doubletree.hiltonwifi.com	959250	custom	98f4ec59-698c-4c1e-bf74-a0bed92d22ab
conradhotels.hiltonwifi.com	959250	custom	98f4ec59-698c-4c1e-bf74-a0bed92d22ab
canopy.hiltonwifi.com	959250	custom	98f4ec59-698c-4c1e-bf74-a0bed92d22ab
test.hiltonwifi.com	959250	null	b55f11bb-54b9-4a7a-9d29-32c3ebae9635
cdn.neoncloudproductions.com	652594	null	3dfbb97d-37a9-4997-a897-ffedfc8c2a27
vchat.scdn2.secure.raxcdn.com	890945	shared	c27d687a-1571-496f-8d2e-4807b3f37512
cdn.crimpd.com	669232	null	ab0c5ff2-3c38-4c41-9aa9-5b32d27e5fdc
versonperson.com	861018	null	ec2df32e-6efb-4f3d-8eaf-75891d37a033
www.shoponmain.com	939210	null	e50ab0be-a4ab-4a19-839a-4a436d3ea325
test.com	10043341	null	f610a637-25f1-4d84-8701-93a981e92e61
images.scdn1.secure.raxcdn.com	578789	shared	3a86367d-f8df-41d6-b0b4-0511ff85c9e8
devimg.domino.com	578789	null	41b440df-e338-44e1-bb41-48fd8f62e8a2
writeas.scdn4.secure.raxcdn.com	691436	shared	95fb1511-1b45-47be-b5e7-bc2f6593c7f9
file.orcbit.com	683407	null	ad2663de-46c7-4a3c-a40e-0f80a1172756
www.specialtylampshades.com	959379	null	daa5fbb1-ac52-4043-a729-2ce4bfe32d46
cdn.scdn1.secure.raxcdn.com	616762	shared	2aad8122-3c54-41ae-a44c-d86d37006d62
uniquesquared.scdn3.secure.raxcdn.com	896357	shared	16af2b11-6e6e-4f78-b785-6e76dab651a1
cdn2.fundraiser.net	476413	null	59af8976-5168-440e-8161-d6817be4bbc3
www.teamdnl.com	392547	null	12624314-c940-4db1-917d-ac043e6b2ad6
www.xsocial.com.br	818374	null	aff0caf7-6c1a-4e6e-b159-1a687a77b116
media.sheridanfactoryoutlet.com.au	642882	null	91df82c5-5dd6-4357-b45e-8c9a7331742d
www.nyiswild.com	948268	null	f3d7abf3-850e-4071-b0f3-6f25e5143c8d
nyiswild.com	948268	null	f3d7abf3-850e-4071-b0f3-6f25e5143c8d
nickswanderings.com	530103	null	abd5f3f3-8078-461d-9d33-6fadb49233a5
psuimages.scdn5.secure.raxcdn.com	960016	shared	4a6f8f6c-9e85-411f-b808-63e8bbb95ee0
fulcrum.scdn3.secure.raxcdn.com	10001604	shared	70605d7f-0263-424e-b0f0-a1d96c0aefaa
www.geardigit.al	859511	null	5cfae7da-9311-493c-8a93-02361077504c
cdn.bestsweepstakes.org	965212	null	145c78d5-48d8-458d-802e-c3d497786fc8
fleet.thinairwireless.com	468371	null	442a9fac-93ea-48fd-a02a-9dfc123f276f
www.joebai.ch	343821	null	964cae8e-c060-4de4-ba59-f8fe440579da
vossy.scdn3.secure.raxcdn.com	839258	shared	defcac4a-5a37-4ef1-895b-3d59003baf65
vossy2.scdn3.secure.raxcdn.com	839258	shared	defcac4a-5a37-4ef1-895b-3d59003baf65
vossy3.scdn1.secure.raxcdn.com	839258	shared	defcac4a-5a37-4ef1-895b-3d59003baf65
vossy4.scdn3.secure.raxcdn.com	839258	shared	defcac4a-5a37-4ef1-895b-3d59003baf65
vossy5.scdn4.secure.raxcdn.com	839258	shared	defcac4a-5a37-4ef1-895b-3d59003baf65
beta2.som.com	841027	null	2c259d3a-c09a-46c9-b847-1085c301f54d
www.som.com	841027	null	2c259d3a-c09a-46c9-b847-1085c301f54d
skin.cdn.rs.stage.icmaa.eu	10043260	null	29d58727-faa8-4081-b309-89773c9ef9f6
cdnstorage.divisionproductions.com	10035147	null	6cf8b4bd-480b-41cd-ad2a-3072de875592
coredial.scdn5.secure.raxcdn.com	635769	shared	f7dc25f9-42d6-4bb4-975c-3206dd2d7581
cdn.dbqgaming.com	854835	null	98999805-65a8-4318-830f-7d13291ec596
cdn.perpetto.com	10043416	null	4dc7f376-311e-449b-8f94-12dfce46812b
static.nursejournal.org	665596	null	307d1190-c69a-4b90-a482-b9ce4f4cab2f
static.cdn-demo.rewdev.com	559883	null	48ca1dcb-59a6-4c2d-8fa1-06340e55a78a
westernriver.scdn5.secure.raxcdn.com	808246	shared	01a3a6fa-1239-4021-8b30-1b9f5e245db3
listserv.scdn4.secure.raxcdn.com	413590	shared	70ec8f4b-aa4c-4a14-897d-659d33790296
calport.scdn4.secure.raxcdn.com	413590	shared	830c8def-c055-4734-9c98-2af9eeb50b6b
cdn.listserv.indiax.com	413590	null	e41afff6-c271-4293-86c2-b5b5794edf24
ioncdn.10ahora.com.ar	944068	null	838d004c-540a-4cea-b16d-fe65f52efff7
cdn.9ahora.com.ar	944068	null	e19386d5-ea10-4b1a-beda-31c1cd14e110
cdn.merriestud.co.uk	10001611	null	c043eb93-7e32-4afd-a9f0-1524321751aa
www.altayer.com	10044934	san	40f485a4-390d-4098-8725-d7a57473cf45
altayer-com-prod.scdn5.secure.raxcdn.com	10044934	shared	40f485a4-390d-4098-8725-d7a57473cf45
www.stg.altayer.com	10044934	san	53d86857-2efa-4e10-8cbf-d3b32c58a6cc
altayer-stg.scdn2.secure.raxcdn.com	10044934	shared	53d86857-2efa-4e10-8cbf-d3b32c58a6cc
altayer.stg.rs.dgtnext.com	10044934	null	63e1b45c-1d82-4667-be73-044d60e19318
altayer.scdn5.secure.raxcdn.com	10044934	shared	8bd6274d-b3ba-46bb-a713-18f6651b39d3
proteinworld.com	10040537	null	a2adcba2-a87b-426e-bdb7-e7c6bf67713f
cdn.filezap.cf	909916	null	367e8af9-bb25-46ec-ae86-6ee9a2fafeb2
mirror.thedailytouch.com	10044971	null	350b4cf9-6e42-46a6-b552-a6d061dff50b
lucep.scdn4.secure.raxcdn.com	459735	shared	890e5433-c9f8-42ed-8a71-6028a111ce05
cdn.brandonsdanceparty.com	771537	null	f3262cf6-ecfc-4dad-8e39-254c4a5d1119
cdn.qouyou.com	955240	null	da6e80e4-34b6-4b01-9242-54acf9d809bb
cdn.www.qouyou.com	955240	null	da6e80e4-34b6-4b01-9242-54acf9d809bb
test-cdn.scdn2.secure.raxcdn.com	478506	shared	1e977b95-3238-49a6-a19d-916b0a283362
astleyclarke.com	10044708	null	38b2b60c-aed1-4187-abcd-a4ca2c74ea3f
cdn.carsbypayment.com	595236	null	38b063c0-4541-4b87-8dd9-90e72e8e8cbd
cdn.driveitnow.com	595236	null	3db8dc93-2e0b-4c38-879a-0c72b549dccb
dealhippo.scdn1.secure.raxcdn.com	561260	shared	46ab307d-8762-4d42-ad31-ee34fa3399af
cdn.www.aacb.com	388559	null	5c0262b1-1d29-4a0b-933a-06d308770ee5
skin.sivasdescalzo.com	10042670	null	48aaacbb-c189-4a97-806e-410a1b7bc0e3
js.sivasdescalzo.com	10042670	null	48aaacbb-c189-4a97-806e-410a1b7bc0e3
media.sivasdescalzo.com	10042670	null	48aaacbb-c189-4a97-806e-410a1b7bc0e3
cdn.wpimage.co.uk	10032924	null	c4f0b58f-adec-4c38-85cc-a59e5cfeb3a1
media.butterflytwists.com	10043581	null	5251e47f-8761-4796-8098-e6b10f6fb704
skin.butterflytwists.com	10043581	null	5251e47f-8761-4796-8098-e6b10f6fb704
js.butterflytwists.com	10043581	null	5251e47f-8761-4796-8098-e6b10f6fb704
skin.mylinen.com.au	908425	null	ac199d6c-0fce-4685-a1cf-13c5916caa33
media.mylinen.com.au	908425	null	ac199d6c-0fce-4685-a1cf-13c5916caa33
js.mylinen.com.au	908425	null	ac199d6c-0fce-4685-a1cf-13c5916caa33
mydisposal.scdn2.secure.raxcdn.com	940318	shared	0acd4d68-9b97-42e1-b2ba-3e017d06a3a9
cdn.helloify.com	948320	san	cc0ee871-618b-432a-81c5-6ea841647397
helloify.scdn5.secure.raxcdn.com	948320	shared	cc0ee871-618b-432a-81c5-6ea841647397
www.rackertool.com	569030	null	35240fc5-131b-4521-8264-4cb53f167a39
images.atzbach.com	452279	null	804ca9e0-e9c7-4da9-b74d-f07ccfd0ecdb
images.klippedkippahs.com	452279	null	e3ba9fb1-2cb2-4600-8376-5f667db7aabb
www.meridth.io	836254	null	8ad1a572-6c88-409a-8cde-1c7d4d2a3ed1
vipimedia.com	961144	null	927272e7-15cd-465c-8005-3e9ee033a497
ritza.co.il	961144	null	927272e7-15cd-465c-8005-3e9ee033a497
www.matthewmckenna.com	437341	null	2d82d9fe-490f-494c-9056-8f51f8430d2d
www.cpelectronicsgroup.com	471668	null	521eb268-699b-439b-b870-d82ef393f998
www.freefish.com	413648	null	2d389b81-3ed1-4e6f-8b89-5403123fb005
www.goches.co	965203	null	4fdc5206-ae57-462e-9656-e247d8fea7c5
files.webralli.net	10039113	null	df2c570b-978c-4af9-88c0-20a2eb9af49b
cdn.lapoliticaonline.com.mx	943222	null	01e727ff-4092-4792-b85d-6bd4082a18e1
media.wholesalesportswear.co.uk	10044562	null	37850726-3160-4803-a725-4575449ea40c
velocify.com	816114	null	7ea94b18-24ae-4c40-b2d9-a022350137dc
wwwdev3-1.velocify.com	816114	null	7ea94b18-24ae-4c40-b2d9-a022350137dc
barnum.me	829160	null	a9d13aad-b787-437b-821c-17ad1ee01f4f
www.strictlyillest.com	334959	null	bbf55ba6-0a82-424f-8a3e-087313b58a15
fast.vericast.net	923346	null	14fbe6df-4096-4bb5-a159-ce87b08cb0cb
volute.co	831202	null	8dccbc74-de38-44e6-a305-cb662782ad9b
thecushion.scdn2.secure.raxcdn.com	845393	shared	fbaa3a5e-fe81-408a-a042-304e89a89e2d
hoprocket.scdn5.secure.raxcdn.com	965158	shared	83111311-e983-4bed-8346-d61eb5de1098
media.deindeal.ch	10044316	san	2607ca5c-42a0-4a19-8310-439100094fe4
dev-cdn.beatgasm.com	928639	null	c2f64d64-938e-4bd3-8b55-aeadd4e1b263
promo.no1options.com	10045052	null	25321f2c-870d-4951-abd7-8a29e814569c
images.no1option.com	10045052	null	4dd4f2f4-0bc0-4b5d-b402-baf3c6206f6a
www.effektivemedia.co.uk	10006240	null	26e15f81-3424-40dc-aac7-7b0ca7596dc9
sessiondemo.osrax.net	843368	null	94a3a7d4-d2b1-4674-8a28-80f579cf31be
carlingtest.scdn2.secure.raxcdn.com	10010909	shared	0d42f481-84a5-475e-9822-653ed2f84cae
barbour.phunkfoo.com	10006161	null	0ff90d64-666f-412f-916d-49fe82b02298
nslij-acadianweb.com	847095	null	c8cf72fe-f948-448e-9b48-e1c598531696
www.ntractive.com	803079	null	02796d3f-9aa4-459c-b200-5be2a073b12d
files.aprilandoak.com.au	874162	null	d0f23048-1cd1-4b69-a55b-bdb676fb2780
easybuyproperty.com	10042219	null	efbb9e30-850b-414a-a1df-72091371e362
images.doaticket.com	10036008	null	64e4471f-d8ce-488d-992b-3514d03bfe09
www.tqret.com	729574	null	ff5ade9c-ef22-4a87-b4fd-d842e62508c4
images.mdg.com	10039054	null	946243f0-19c8-47b5-ab60-457e0425789b
sfile.f-static.com	10016609	null	5b393fad-7b68-462a-8320-b6b3b89a3979
files-sandbox.flockler.com	10036020	null	33ee07d1-afe5-49b4-978c-9a1caf68b275
fl-sandbox.scdn1.secure.raxcdn.com	10036020	shared	4d52de27-e35c-4b84-ba9b-3bb3dd531503
fl-cdn.scdn1.secure.raxcdn.com	10036020	shared	ed866f76-0bbd-4f00-9909-af0bf650db75
media.idrinklocal.com	10021744	null	7dfe5f29-c09d-4587-99fa-b11689e50dc0
sparrowgrove.com	793171	null	11dd0460-fc2a-4be7-b895-ce1ac3d53369
se-igc.scdn3.secure.raxcdn.com	663696	shared	27808d75-eadf-472c-ba86-fac12f25465f
amickus.com	10028578	null	5b3540c7-18d8-4e71-a209-c518997470d7
test.amickus.com	10028578	null	5b3540c7-18d8-4e71-a209-c518997470d7
amickus.scdn4.secure.raxcdn.com	10028578	shared	d94ab6a2-37ca-45e5-8ec8-f055c83b0682
cu-cdn.scdn4.secure.raxcdn.com	601063	shared	8e4015dc-cedf-424b-81c9-b8bfd0089e9a
cnuc-cdn.scdn3.secure.raxcdn.com	601063	shared	e0840a49-5549-4bb6-b958-b10aaf852c3a
reserve.scdn3.secure.raxcdn.com	933840	shared	a7e92d42-bf16-41f4-a8ee-3ffb04f46ccb
www.rackerblog.com	652993	null	76f25d80-abc4-4ce8-adb5-0aac3e927914
home.alexoughton.com	652993	null	76f25d80-abc4-4ce8-adb5-0aac3e927914
www.rackerblog.co.uk	652993	null	76f25d80-abc4-4ce8-adb5-0aac3e927914
www.rackerblog.net	652993	null	76f25d80-abc4-4ce8-adb5-0aac3e927914
www.rackerblog.org	652993	null	76f25d80-abc4-4ce8-adb5-0aac3e927914
msl.mycardcare.com	841420	san	6c5940c9-306a-4812-83d8-0cf1d2efc487
mslmycardcare.scdn3.secure.raxcdn.com	841420	shared	6c5940c9-306a-4812-83d8-0cf1d2efc487
cdn.blowze.com	460994	null	099b618f-d9d7-4c9d-99c5-a1a4a649fbc6
cdn3.blowze.com	460994	null	099b618f-d9d7-4c9d-99c5-a1a4a649fbc6
blowze.scdn2.secure.raxcdn.com	460994	shared	a80aa6a5-79cd-4dae-86a4-e6ecfe914979
cdn.drivemedical.com	937225	null	484bb52d-022a-490f-8631-33afec0c2df0
media.charleskeith.com	955609	null	d9626203-709a-4c4b-98fe-57b8c3f77c52
skin.charleskeith.com	955609	null	d9626203-709a-4c4b-98fe-57b8c3f77c52
js.charleskeith.com	955609	null	d9626203-709a-4c4b-98fe-57b8c3f77c52
stgmedia.charleskeith.com	955609	null	f370f109-5423-496a-b304-fe19c4ba56cf
media.stgmedia.charleskeith.com	955609	null	f370f109-5423-496a-b304-fe19c4ba56cf
skin.stgmedia.charleskeith.com	955609	null	f370f109-5423-496a-b304-fe19c4ba56cf
js.stgmedia.charleskeith.com	955609	null	f370f109-5423-496a-b304-fe19c4ba56cf
media.contorion.net	10039851	null	ff5cae8d-4208-47f6-8202-529422ab3903
sa.media.weziwezi.com	964535	null	1b8e257a-ee77-4992-adf7-0f55a37f1c8d
pink.weziwezi.com	964535	null	2d1506ff-1c86-4187-800f-50037aff90ba
eg.media.weziwezi.com	964535	null	84f10d17-d391-4bef-9be4-fb6c7860d15e
buzz.weziwezi.com	964535	null	ca2e9c15-937a-4fe9-8fdb-bc6cf592ea3e
fun.weziwezi.com	964535	null	cb91210b-e484-444a-a408-21df4bc98344
ae.media.weziwezi.com	964535	null	d1b34405-9631-4b56-b325-800cb0785586
www.weziwezi.com	964535	null	e28d9119-75d9-4f2a-aa18-cde6febc1847
media.weziwezi.com	964535	null	f4905cbe-b6f0-4048-8615-6bfb2c98d901
cdn.assets.eventbase.com	592041	null	f454ece3-d6d6-400c-bebc-1a4201e381d1
cdn.mammoth.tv	10044427	null	2a563840-6a84-4d6a-b380-7684d7334271
bbyca-images.scdn2.secure.raxcdn.com	961803	shared	007ebc7d-bbb0-4f43-8c04-32e469d222de
leafletcompany.ie	963700	null	bebc8203-875e-493c-aac0-55c641e85772
cdn.dot.vu	10044463	null	a78d6b9d-9cb4-490e-b60a-8ec78e451751
www.cdn-test-1.com	596142	null	04146b1a-e1b8-4828-83ca-2e62103c8195
